id,trial_num_in_block,UserInputF,offsetGainLinear,vibrationAgonistF,vibrationAntagonistF,targetDegreesAbs01NormalizedCentered,meanSpeed,movementDirectionF
D814,90,Faster,1,Off,On,0,78.37635282170284,Extension
D814,91,Slower,-1,Off,On,-0.125,67.3302175762688,Extension
D814,92,Faster,-1,Off,On,-0.375,72.03171084336665,Extension
D814,93,Slower,-1,On,On,-0.375,75.23521572547719,Extension
D814,94,Faster,0,On,On,0,84.48622215665749,Extension
D814,95,Faster,1,On,On,0.375,52.29863961263468,Extension
D814,96,Slower,-2,On,On,-0.375,69.44011889227038,Extension
D814,97,Faster,2,On,Off,0.25,95.70249447425807,Extension
D814,98,Slower,-1,On,On,0.25,70.70051398635827,Extension
D814,99,Faster,1,Off,On,0.25,80.3365145754132,Extension
D814,100,Faster,-1,On,Off,0.25,88.0553542821909,Extension
D814,101,Faster,0,On,Off,0,90.37788127566408,Extension
D814,102,Slower,-2,Off,On,0.375,73.81996762007446,Extension
D814,103,Faster,-1,Off,On,0.125,58.1816065602686,Extension
D814,104,Slower,2,Off,Off,-0.25,67.62976669348687,Extension
D814,105,Faster,1,On,Off,-0.125,74.93572190881753,Extension
D814,106,Faster,2,On,On,-0.375,62.55844025995692,Extension
D814,107,Slower,0,Off,On,-0.375,61.48135519443597,Extension
D814,108,Slower,-1,Off,Off,-0.375,68.88381388253653,Extension
D814,109,Slower,0,Off,Off,0.125,76.60018484288132,Extension
D814,110,Faster,0,On,On,-0.5,61.07747423524491,Extension
D814,111,Faster,-2,On,Off,0.5,78.15749799518876,Extension
D814,112,Faster,-2,Off,On,-0.125,72.55911467833761,Extension
D814,113,Faster,1,On,Off,0.5,88.67198930611208,Extension
D814,114,Slower,2,Off,Off,0.5,79.55878620053777,Extension
D814,115,Faster,-2,On,On,0.125,87.02092937261614,Extension
D814,116,Faster,-1,On,On,-0.125,57.17226650317277,Extension
D814,117,Slower,2,On,On,0,40.22110120691045,Extension
D814,118,Faster,1,On,On,-0.5,73.51075763917927,Extension
D814,119,Slower,1,Off,Off,-0.5,67.2084609494561,Extension
D814,120,Slower,1,On,On,0.125,66.5997041756794,Extension
D814,121,Faster,-1,Off,On,0.25,83.35720957384873,Extension
D814,122,Faster,1,Off,On,0.375,100.5119598879094,Extension
D814,123,Slower,-2,Off,Off,-0.25,87.88173941475614,Extension
D814,124,Slower,0,Off,Off,0.5,93.96212765957551,Extension
D814,125,Faster,2,On,On,-0.25,90.439113680162,Extension
D814,126,Slower,1,Off,Off,0,92.34238669157644,Extension
D814,127,Slower,-1,Off,On,0.5,84.91209802502682,Extension
D814,128,Slower,-1,Off,Off,0.125,86.41763171622448,Extension
D814,129,Faster,2,Off,On,0.5,84.76752958580035,Extension
D814,130,Faster,0,Off,On,0.375,86.52270600935363,Extension
D814,131,Faster,2,On,On,0.125,96.45032001384688,Extension
D814,132,Slower,2,Off,On,-0.5,68.8126941946059,Extension
D814,133,Faster,2,Off,On,-0.25,81.03420145538139,Extension
D814,134,Slower,-1,Off,Off,0.25,94.78114830004009,Extension
D814,135,Slower,0,On,On,0.375,91.35373891001416,Extension
D814,136,Slower,-2,Off,Off,-0.375,85.16649020646311,Extension
D814,137,Faster,-1,On,Off,0.125,112.3557574728276,Extension
D814,138,Faster,-2,On,Off,0.125,95.99640326974988,Extension
D814,139,Faster,0,Off,On,0.5,103.66985234899263,Extension
D814,140,Faster,-1,On,Off,0.5,101.42393341553196,Extension
D814,141,Slower,-2,On,On,0.5,106.6564155528581,Extension
D814,142,Faster,2,Off,Off,0,98.79208812261776,Extension
D814,143,Slower,-2,Off,Off,0.25,63.212665016502214,Extension
D814,144,Faster,2,On,Off,0.5,114.22792144024248,Extension
D814,145,Faster,1,On,On,0.25,95.45889055473462,Extension
D814,146,Faster,-2,On,Off,0.375,102.70272500000584,Extension
D814,147,Faster,1,On,Off,0.375,105.86265116279368,Extension
D814,148,Faster,2,Off,Off,0.375,116.70028776977578,Extension
D814,149,Slower,-1,Off,Off,-0.25,87.86217993079971,Extension
D814,150,Slower,0,Off,On,0.25,82.07025547446362,Extension
D814,151,Slower,2,Off,Off,-0.5,49.94677661170042,Extension
D814,152,Faster,0,On,On,-0.375,27.821221273799186,Extension
D814,153,Faster,-1,Off,Off,0.375,90.83905325443494,Extension
D814,154,Slower,0,Off,Off,0,101.74398589065125,Extension
D814,155,Faster,-2,On,Off,-0.5,89.07050209208037,Extension
D814,156,Slower,0,On,Off,-0.25,77.14227495907038,Extension
D814,157,Faster,-1,On,On,-0.5,89.49123595506899,Extension
D814,158,Faster,1,On,Off,0.125,94.9557395498284,Extension
D814,159,Slower,0,Off,Off,-0.25,68.88613933235793,Extension
D814,160,Faster,-1,On,Off,-0.5,77.69183593750856,Extension
D814,161,Slower,0,Off,Off,-0.375,66.96403785488805,Extension
D814,162,Faster,1,On,Off,0,48.04458593054117,Extension
D814,163,Faster,2,On,Off,-0.375,43.44879271069841,Extension
D814,164,Slower,-2,Off,Off,0,83.65580976863538,Extension
D814,165,Slower,0,Off,Off,0.375,92.85426735218272,Extension
D814,166,Slower,-2,On,On,0.25,64.33132043735039,Extension
D814,167,Slower,-2,Off,Off,0.375,86.65606349206932,Extension
D814,168,Faster,1,Off,On,0.5,92.77622784810556,Extension
D814,169,Faster,0,Off,On,-0.25,79.4586811352343,Extension
D814,170,Faster,0,On,Off,0.25,100.63322338828416,Extension
D814,171,Faster,2,On,On,0.5,108.8608044164013,Extension
D814,172,Faster,1,Off,On,-0.5,68.8592578125076,Extension
D814,173,Faster,2,Off,Off,0.25,104.55098786828457,Extension
D814,174,Faster,1,On,On,0,93.295519031146,Extension
D814,175,Faster,2,On,On,0.375,95.60507374629704,Extension
D814,176,Faster,0,On,On,-0.25,73.38559006211118,Extension
D814,177,Faster,0,On,Off,0.125,93.60968515743303,Extension
D814,178,Faster,0,On,Off,-0.125,60.395594002309466,Extension
D814,179,Faster,1,On,On,0.5,63.51857641921498,Extension
D814,180,Slower,-1,Off,Off,0,75.24235221673713,Extension
F141,1,Faster,-1,Off,Off,-0.125,26.849257270044067,Extension
F141,2,Faster,1,Off,On,0.375,33.62741345202784,Extension
F141,3,Faster,1,On,On,0,32.99103207639567,Extension
F141,4,Slower,-2,Off,On,-0.375,36.4709569195571,Extension
F141,5,Faster,0,Off,On,0.375,34.310205635948336,Extension
F141,6,Slower,1,Off,On,-0.5,34.28127567990615,Extension
F141,7,Faster,1,Off,Off,-0.5,29.819204005430823,Extension
F141,8,Faster,0,On,Off,0,34.19270077370575,Extension
F141,9,Slower,-2,On,Off,-0.375,41.442682926828816,Extension
F141,10,Faster,1,On,Off,0,33.37555224621474,Extension
F141,11,Faster,2,On,Off,0.5,37.7120660341136,Extension
F141,12,Slower,2,On,Off,-0.375,34.04570131638714,Extension
F141,13,Slower,0,Off,Off,-0.375,27.55680292065945,Extension
F141,14,Faster,2,On,On,0.375,36.39009167043906,Extension
F141,15,Faster,1,On,Off,0.125,46.20789328281763,Extension
F141,16,Slower,-2,On,On,0.125,38.981272767413515,Extension
F141,17,Faster,1,On,On,-0.125,41.67941450996881,Extension
F141,18,Slower,-1,Off,On,-0.375,37.166831764899314,Extension
F141,19,Faster,0,On,Off,0.375,39.04619220553849,Extension
F141,20,Slower,-2,On,Off,0.375,37.96082923662076,Extension
F141,21,Slower,-1,On,Off,0.25,47.23431443878661,Extension
F141,22,Faster,2,Off,On,-0.125,44.59288038277444,Extension
F141,23,Slower,1,On,On,-0.5,36.75769431949004,Extension
F141,24,Slower,-2,On,On,0.375,45.70273797623079,Extension
F141,25,Faster,1,Off,Off,-0.375,37.36369175963161,Extension
F141,26,Slower,-1,On,On,-0.5,39.816162943494824,Extension
F141,27,Faster,2,Off,On,0,43.99988863188511,Extension
F141,28,Slower,1,On,On,0.5,45.46625218695224,Extension
F141,29,Faster,-1,On,On,0.25,48.31772982479907,Extension
F141,30,Slower,-1,Off,Off,0.25,46.6642759340172,Extension
F141,31,Faster,1,On,Off,-0.5,53.53286062824038,Extension
F141,32,Slower,0,On,On,-0.5,45.23724775102893,Extension
F141,33,Slower,1,On,On,0.125,44.75397103658496,Extension
F141,34,Faster,0,On,Off,-0.125,50.172555023919955,Extension
F141,35,Slower,0,Off,Off,0.5,35.81003710575035,Extension
F141,36,Faster,-1,Off,Off,0.125,44.31389634801301,Extension
F141,37,Faster,0,On,Off,-0.5,47.33849176171765,Extension
F141,38,Slower,-1,On,On,0.125,42.78522234448875,Extension
F141,39,Faster,1,On,On,0.375,43.56940012763222,Extension
F141,40,Faster,0,Off,Off,-0.25,41.39497816593952,Extension
F141,41,Slower,-1,On,On,-0.25,39.95867505374642,Extension
F141,42,Slower,0,Off,On,-0.125,38.67037911196538,Extension
F141,43,Slower,-2,On,On,-0.5,36.72902890773803,Extension
F141,44,Slower,-1,Off,Off,0.375,48.80601356060891,Extension
F141,45,Faster,-2,On,On,-0.25,41.9166027697365,Extension
F141,46,Faster,-2,Off,On,0.5,43.08339563249882,Extension
F141,47,Faster,-1,On,Off,0,57.62164030684989,Extension
F141,48,Faster,0,On,Off,0.5,53.8337772819168,Extension
F141,49,Faster,-1,Off,On,-0.5,36.7328881469141,Extension
F141,50,Faster,1,Off,On,-0.125,46.60451747324772,Extension
F141,51,Slower,2,Off,On,0.5,39.96534130485241,Extension
F141,52,Slower,1,Off,On,0.125,44.29761040532312,Extension
F141,53,Slower,0,Off,On,0.25,44.889951356032306,Extension
F141,54,Faster,1,On,Off,0.375,55.4204359452227,Extension
F141,55,Faster,0,On,Off,-0.375,45.58782363774354,Extension
F141,56,Faster,2,Off,Off,0.125,52.00604725295361,Extension
F141,57,Slower,1,On,Off,0.5,44.74441180071134,Extension
F141,58,Slower,2,On,Off,0.375,52.13658791385233,Extension
F141,59,Slower,0,Off,Off,0.375,53.07403832090195,Extension
F141,60,Slower,-2,Off,Off,-0.375,45.108897630422845,Extension
F141,61,Faster,2,Off,Off,0,46.33545983278656,Extension
F141,62,Faster,-1,On,Off,0.125,62.76490197935699,Extension
F141,63,Slower,-1,On,Off,-0.5,51.12850899742799,Extension
F141,64,Slower,2,On,On,0.5,53.46281613654049,Extension
F141,65,Slower,-1,Off,Off,0,56.386581973294405,Extension
F141,66,Slower,-1,Off,On,0.5,53.191598161689946,Extension
F141,67,Faster,2,Off,Off,-0.25,61.57559489262663,Extension
F141,68,Faster,1,Off,Off,0.25,54.50040267306469,Extension
F141,69,Slower,2,On,On,0.125,53.66181220385049,Extension
F141,70,Slower,-2,Off,On,0.125,56.12362073083084,Extension
F141,71,Slower,-2,On,Off,0.5,54.71648028987064,Extension
F141,72,Faster,2,Off,On,0.375,54.33136134454051,Extension
F141,73,Slower,0,On,On,0,48.98153384747089,Extension
F141,74,Faster,2,On,On,-0.5,43.73358899761764,Extension
F141,75,Slower,0,Off,Off,0.25,44.90423915217182,Extension
F141,76,Slower,1,Off,On,-0.25,43.0761393323656,Extension
F141,77,Faster,1,Off,Off,0.125,47.05804353064089,Extension
F141,78,Faster,2,On,Off,-0.5,56.15579894719283,Extension
F141,79,Slower,0,Off,On,-0.5,39.45407321201863,Extension
F141,80,Faster,-2,Off,Off,0.375,55.7056965022649,Extension
F141,81,Slower,1,On,On,-0.25,51.61134187147104,Extension
F141,82,Faster,-2,Off,Off,-0.25,51.70535731554175,Extension
F141,83,Slower,0,Off,On,0.125,56.46438244115511,Extension
F141,84,Faster,-2,Off,Off,0.25,63.17922238731909,Extension
F141,85,Faster,2,On,Off,-0.25,62.63104565537798,Extension
F141,86,Slower,-1,Off,On,0.125,51.294751937981424,Extension
F141,87,Faster,1,Off,Off,-0.125,55.32653543307732,Extension
F141,88,Faster,2,Off,Off,-0.5,44.47868456375133,Extension
F141,89,Slower,-1,On,On,0,63.544476987454104,Extension
F141,90,Slower,0,Off,On,0,49.07757289880184,Extension
F141,91,Slower,-2,Off,Off,0.5,72.86674437968227,Extension
F141,92,Faster,-2,Off,Off,-0.125,64.28362255965115,Extension
F141,93,Slower,-2,Off,Off,0,63.36369796707824,Extension
F141,94,Faster,0,On,On,-0.375,62.86467551623498,Extension
F141,95,Slower,2,Off,Off,0.5,58.557809847204425,Extension
F141,96,Faster,1,Off,On,-0.375,64.69288924558096,Extension
F141,97,Slower,-2,On,On,-0.125,56.18357007575545,Extension
F141,98,Slower,2,Off,On,-0.375,47.8375538656535,Extension
F141,99,Faster,2,Off,Off,0.375,49.12220442410666,Extension
F141,100,Slower,2,On,Off,0.125,55.92984,Extension
F141,101,Faster,1,Off,On,0,60.06425555554949,Extension
F141,102,Slower,-1,On,On,0.375,57.82374812593443,Extension
F141,103,Faster,0,Off,Off,0.125,77.60653750000442,Extension
F141,104,Faster,-1,Off,Off,0.5,57.56555867884743,Extension
F141,105,Faster,0,On,On,0.5,57.25110037174605,Extension
F141,106,Faster,1,On,On,-0.375,65.01119281047318,Extension
F141,107,Faster,0,On,On,-0.25,50.11843386243723,Extension
F141,108,Slower,-1,Off,On,0.25,68.79221052631101,Extension
F141,109,Slower,2,On,On,0.25,61.4764826175828,Extension
F141,110,Slower,-2,On,On,0,57.39393645189569,Extension
F141,111,Slower,2,On,On,-0.25,58.42676348546233,Extension
F141,112,Slower,-2,On,Off,0,63.012562862676674,Extension
F141,113,Faster,-1,On,Off,0.5,60.94860966543658,Extension
F141,114,Faster,0,Off,Off,0,65.1576537585474,Extension
F141,115,Slower,-1,Off,On,-0.125,47.32962680237139,Extension
F141,116,Faster,0,On,Off,-0.25,67.58176890156709,Extension
F141,117,Slower,-2,On,On,-0.375,61.0025475285181,Extension
F141,118,Slower,1,On,Off,-0.125,64.89100529101746,Extension
F141,119,Slower,-1,Off,On,0,45.47497751124233,Extension
F141,120,Slower,-1,Off,Off,-0.375,55.1557706535195,Extension
F141,121,Faster,2,On,On,-0.125,51.07749725575963,Extension
F141,122,Slower,1,On,On,0.25,51.51331442462903,Extension
F141,123,Faster,-1,On,Off,-0.125,63.23646188850012,Extension
F141,124,Slower,-1,On,Off,-0.375,55.408004926115325,Extension
F141,125,Faster,0,On,Off,0.25,75.78836895387022,Extension
F141,126,Slower,-2,Off,Off,-0.5,49.18377336448629,Extension
F141,127,Faster,0,Off,On,-0.25,51.92793859648926,Extension
F141,128,Slower,2,Off,On,-0.5,45.99360497237997,Extension
F141,129,Slower,-2,Off,On,0.25,53.78167955024589,Extension
F141,130,Faster,1,Off,On,0.5,70.564526112194,Extension
F141,131,Faster,1,On,Off,-0.375,59.673493253360455,Extension
F141,132,Slower,2,On,Off,0.25,62.56175801448613,Extension
F141,133,Faster,2,On,Off,0,57.87371203598745,Extension
F141,134,Slower,-1,Off,Off,-0.5,56.64102857142489,Extension
F141,135,Faster,-1,On,On,-0.375,61.99193637621398,Extension
F141,136,Slower,-2,On,Off,-0.5,67.93329581995278,Extension
F141,137,Faster,2,Off,Off,0.25,55.418091743123426,Extension
F141,138,Slower,1,Off,Off,0.5,61.85264855688217,Extension
F141,139,Slower,-1,On,On,0.5,59.41031907178543,Extension
F141,140,Faster,0,On,On,0.25,70.10694560668496,Extension
F141,141,Faster,-2,Off,On,-0.25,57.80171306210042,Extension
F141,142,Faster,-1,Off,Off,-0.25,60.89234507897248,Extension
F141,143,Slower,2,On,On,-0.375,54.02394285713935,Extension
F141,144,Faster,2,On,On,0,62.4516242424208,Extension
F141,145,Slower,-1,Off,On,0.375,62.86112837285588,Extension
F141,146,Faster,-2,On,Off,0.125,68.15397485494033,Extension
F141,147,Slower,0,Off,On,0.5,59.77624031006867,Extension
F141,148,Faster,1,Off,Off,-0.25,52.65701775147759,Extension
F141,149,Slower,-2,Off,Off,0.125,64.98723599633038,Extension
F141,150,Slower,2,Off,On,-0.25,58.493628808865886,Extension
F141,151,Slower,-2,Off,On,0,59.50702479337919,Extension
F141,152,Faster,2,Off,Off,-0.375,56.63869565218102,Extension
F141,153,Slower,2,Off,On,0.25,50.0502749999981,Extension
F141,154,Slower,-1,On,On,-0.125,55.72117,Extension
F141,155,Faster,0,Off,Off,-0.5,62.42129783695034,Extension
F141,156,Faster,2,Off,Off,-0.125,67.68425253990523,Extension
F141,157,Slower,0,Off,Off,-0.125,60.72564013841098,Extension
F141,158,Slower,2,On,Off,-0.125,62.35975838927088,Extension
F141,159,Slower,1,Off,On,0.25,63.28645354645504,Extension
F141,160,Slower,-1,Off,On,-0.25,58.83872663551439,Extension
F141,161,Faster,-2,Off,On,-0.5,72.9934542314397,Extension
F141,162,Faster,1,On,Off,-0.25,67.27445277362163,Extension
F141,163,Slower,1,Off,Off,0,56.38623430962912,Extension
F141,164,Slower,-2,Off,On,0.375,58.99216702664227,Extension
F141,165,Slower,-2,On,Off,0.25,71.69480787253934,Extension
F141,166,Faster,-2,Off,On,-0.125,55.876298031864664,Extension
F141,167,Slower,-1,On,Off,0.375,66.53263840830743,Extension
F141,168,Slower,-2,On,On,0.5,57.80638633377384,Extension
F141,169,Faster,1,Off,Off,0.375,78.0128929385029,Extension
F141,170,Faster,0,On,Off,0.125,71.38973804098956,Extension
F141,171,Faster,1,On,Off,0.25,75.534414201181,Extension
F141,172,Slower,-2,On,Off,-0.25,61.92257208766132,Extension
F141,173,Slower,-2,On,On,0.25,63.011114781171926,Extension
F141,174,Faster,-1,On,Off,-0.25,59.9738816568028,Extension
F141,175,Faster,2,Off,On,0.125,56.31861616161565,Extension
F141,176,Faster,0,On,On,0.125,60.56304687500667,Extension
F141,177,Faster,0,Off,On,-0.375,53.4463498098868,Extension
F141,178,Slower,-2,On,Off,-0.125,70.68558056871612,Extension
F141,179,Slower,0,On,On,-0.125,45.93228395061669,Extension
F141,180,Slower,0,On,On,0.375,60.77434819175378,Extension
F141,1,Slower,-2,Off,Off,0.375,46.09371730693545,Extension
F141,2,Faster,-2,On,On,-0.375,45.70010524301532,Extension
F141,3,Slower,1,Off,On,0,39.526075190169784,Extension
F141,4,Faster,2,On,Off,-0.125,45.13690268910755,Extension
F141,5,Slower,-2,Off,Off,-0.25,50.15378560719575,Extension
F141,6,Faster,2,On,On,-0.375,48.61647603135875,Extension
F141,7,Slower,-1,On,On,-0.375,48.74353719366862,Extension
F141,8,Slower,2,Off,On,0.125,42.22857466918744,Extension
F141,9,Faster,-1,On,On,0.25,54.05214301912448,Extension
F141,10,Faster,1,Off,On,-0.375,52.45473272490055,Extension
F141,11,Slower,0,Off,On,-0.375,47.37560813062379,Extension
F141,12,Slower,-1,Off,Off,-0.375,50.68043404925108,Extension
F141,13,Faster,2,Off,Off,-0.25,46.59260397234807,Extension
F141,14,Faster,2,Off,Off,-0.5,53.957480314961,Extension
F141,15,Slower,1,On,On,0.125,53.55087687414897,Extension
F141,16,Slower,0,Off,On,-0.125,50.00567301253241,Extension
F141,17,Faster,1,On,Off,0.25,61.231508704062385,Extension
F141,18,Faster,2,On,On,0.375,54.0458550529676,Extension
F141,19,Slower,-1,Off,On,-0.125,48.45650655021791,Extension
F141,20,Slower,-2,On,On,0.5,54.751815284633985,Extension
F141,21,Faster,1,On,On,0.25,53.78211982348899,Extension
F141,22,Faster,2,On,On,-0.125,56.61034776264873,Extension
F141,23,Slower,0,On,Off,0.375,57.94418473895561,Extension
F141,24,Faster,-1,Off,Off,0,54.349234057713645,Extension
F141,25,Slower,1,On,Off,-0.5,45.63814724399323,Extension
F141,26,Slower,-1,On,On,-0.5,37.98855392860412,Extension
F141,27,Faster,0,Off,Off,-0.375,59.625727132218,Extension
F141,28,Faster,2,On,Off,0.125,68.42860488045422,Extension
F141,29,Slower,-2,On,Off,-0.5,64.16160767846206,Extension
F141,30,Slower,-2,On,Off,0.125,56.114908859348425,Extension
F141,31,Slower,-2,Off,On,-0.375,52.49918859648924,Extension
F141,32,Faster,0,On,Off,-0.375,71.70232518669319,Extension
F141,33,Slower,-2,Off,On,-0.25,55.89749921523614,Extension
F141,34,Faster,0,Off,Off,-0.25,50.09525875753951,Extension
F141,35,Faster,0,On,Off,0.5,50.59850932492717,Extension
F141,36,Slower,-2,On,On,0.375,43.439803049555195,Extension
F141,37,Slower,1,On,Off,-0.375,62.754033509150496,Extension
F141,38,Slower,-2,Off,On,0.25,70.56171853484018,Extension
F141,39,Slower,-2,On,On,0.25,70.36893702955679,Extension
F141,40,Faster,-2,Off,On,0.125,76.05985651568739,Extension
F141,41,Faster,-1,On,Off,-0.5,70.42927689594266,Extension
F141,42,Faster,1,Off,Off,0.5,68.22243673851875,Extension
F141,43,Faster,-1,On,Off,0.25,76.7971407153597,Extension
F141,44,Faster,2,On,On,0.5,78.37176390155213,Extension
F141,45,Slower,-2,Off,Off,-0.375,85.8496029645276,Extension
F141,46,Slower,1,On,On,-0.375,85.114723531928007,Extension
F141,47,Slower,2,Off,On,0.5,69.72146829810893,Extension
F141,48,Faster,2,On,Off,-0.375,76.74127990185936,Extension
F141,49,Slower,-1,Off,On,-0.5,58.63824830433466,Extension
F141,50,Slower,-1,Off,On,0.375,82.07867237687637,Extension
F141,51,Faster,-1,Off,Off,0.5,71.54936244541598,Extension
F141,52,Slower,0,On,Off,-0.5,88.8098317934138,Extension
F141,53,Slower,1,Off,Off,0.375,83.51038297872434,Extension
F141,54,Slower,-1,Off,Off,-0.5,80.51466,Extension
F141,55,Faster,0,On,Off,0,92.86303614457798,Extension
F141,56,Faster,-2,Off,On,-0.125,72.96189009364232,Extension
F141,57,Faster,1,On,Off,0.375,81.1636352871484,Extension
F141,58,Slower,-2,On,On,-0.125,76.15179902339025,Extension
F141,59,Faster,-2,Off,On,0.5,85.6431184583709,Extension
F141,60,Faster,2,On,Off,-0.5,84.001574212885,Extension
F141,61,Slower,-2,On,Off,0.375,83.1861762328217,Extension
F141,62,Slower,1,Off,On,-0.125,72.93741155660264,Extension
F141,63,Slower,2,Off,On,0.375,75.32178078990025,Extension
F141,64,Slower,-2,On,Off,0,76.3950204558732,Extension
F141,65,Faster,2,Off,Off,0.375,75.89610799439157,Extension
F141,66,Slower,0,On,On,0.5,73.69379066208067,Extension
F141,67,Faster,2,Off,On,-0.125,65.62139744131042,Extension
F141,68,Slower,0,On,On,0,71.43246688327757,Extension
F141,69,Slower,-1,On,On,0.375,81.51455334461455,Extension
F141,70,Slower,-1,Off,Off,0.25,69.7960289514825,Extension
F141,71,Slower,-1,Off,On,0.5,74.67048138056319,Extension
F141,72,Faster,0,On,On,-0.125,84.55304222187107,Extension
F141,73,Slower,-2,On,On,-0.5,60.7113954818443,Extension
F141,74,Slower,-2,Off,Off,-0.5,47.80049477117185,Extension
F141,75,Slower,0,Off,On,0,70.7884601158911,Extension
F141,76,Faster,2,Off,Off,-0.375,74.08467852256908,Extension
F141,77,Slower,1,Off,On,0.375,72.67542597100518,Extension
F141,78,Faster,1,On,Off,0.125,80.56223099972901,Extension
F141,79,Faster,-1,On,Off,-0.375,74.438800999166,Extension
F141,80,Slower,0,Off,Off,0.25,68.91614354361012,Extension
F141,81,Slower,1,On,On,0.375,56.2150152627635,Extension
F141,82,Slower,1,On,On,-0.5,60.18131681656404,Extension
F141,83,Slower,-2,Off,Off,0,67.91124464416211,Extension
F141,84,Faster,0,On,On,-0.5,63.617749872732496,Extension
F141,85,Slower,-2,On,On,-0.25,52.371216269067304,Extension
F141,86,Faster,2,On,On,0.125,57.60176799007158,Extension
F141,87,Faster,0,Off,Off,-0.5,51.33099059214121,Extension
F141,88,Faster,0,On,On,-0.375,74.27954144620716,Extension
F141,89,Slower,0,Off,On,-0.5,58.92718952185798,Extension
F141,90,Slower,-2,On,Off,-0.25,70.58570310462463,Extension
F141,91,Slower,2,On,Off,0.5,72.1386610878648,Extension
F141,92,Faster,-2,Off,Off,0.125,72.96042377261188,Extension
F141,93,Faster,1,Off,On,-0.25,70.23883188634277,Extension
F141,94,Faster,2,Off,Off,0.125,75.09868368032072,Extension
F141,95,Faster,1,Off,Off,0,75.74585969352557,Extension
F141,96,Faster,2,On,Off,0.375,86.42974895958845,Extension
F141,97,Slower,0,On,Off,0.25,77.82185804962731,Extension
F141,98,Slower,2,Off,On,-0.375,74.0245699765378,Extension
F141,99,Slower,-1,On,Off,-0.25,77.97135101598326,Extension
F141,100,Slower,-2,Off,Off,0.25,101.6595263297139,Extension
F141,101,Slower,-2,Off,On,-0.5,80.67780118752596,Extension
F141,102,Faster,1,Off,Off,-0.375,76.24599250934823,Extension
F141,103,Faster,0,Off,Off,-0.125,86.92527069799196,Extension
F141,104,Slower,-2,On,On,0,77.98346126169378,Extension
F141,105,Faster,0,On,On,0.25,78.49834150899832,Extension
F141,106,Faster,1,Off,On,-0.5,73.31953157674378,Extension
F141,107,Slower,2,On,On,0.25,83.13573207859851,Extension
F141,108,Slower,-1,On,On,0,71.28485804417187,Extension
F141,109,Slower,-1,Off,On,-0.25,75.19746474648558,Extension
F141,110,Slower,2,Off,Off,0.25,65.87271231073379,Extension
F141,111,Faster,-2,Off,Off,-0.125,96.33772676192643,Extension
F141,112,Slower,-2,Off,On,0.375,84.93858381502004,Extension
F141,113,Faster,-1,On,Off,0.5,98.36435168526934,Extension
F141,114,Faster,2,On,Off,0.25,100.97233050140568,Extension
F141,115,Slower,0,On,On,0.375,82.59184603120207,Extension
F141,116,Faster,1,On,On,0,103.38411787217534,Extension
F141,117,Slower,2,Off,On,-0.5,72.23434689507734,Extension
F141,118,Slower,-1,Off,On,-0.375,68.57399390243246,Extension
F141,119,Slower,-2,On,Off,0.25,77.60432760363747,Extension
F141,120,Faster,0,Off,Off,0.5,86.6236735611537,Extension
F141,121,Faster,2,Off,On,0.25,87.34674891147039,Extension
F141,122,Faster,1,On,Off,0.5,94.09299485860942,Extension
F141,123,Faster,1,On,On,-0.125,107.14927038623809,Extension
F141,124,Slower,0,On,Off,-0.125,98.45395872417878,Extension
F141,125,Slower,-2,On,On,0.125,92.34786179921136,Extension
F141,126,Faster,-1,On,Off,0,96.88307570977696,Extension
F141,127,Slower,-1,Off,Off,-0.125,72.2634159061228,Extension
F141,128,Faster,1,Off,Off,-0.125,99.44584,Extension
F141,129,Faster,2,On,Off,0,86.9456536502297,Extension
F141,130,Faster,0,Off,On,0.375,83.213702422149,Extension
F141,131,Faster,1,Off,Off,-0.25,87.45699218750963,Extension
F141,132,Slower,-1,Off,Off,0.375,86.38953932583298,Extension
F141,133,Faster,1,On,Off,-0.125,88.51938271604824,Extension
F141,134,Slower,-2,Off,Off,0.5,95.28932754880432,Extension
F141,135,Faster,1,Off,Off,-0.5,86.36678832115565,Extension
F141,136,Slower,1,On,Off,-0.25,93.51717573220476,Extension
F141,137,Slower,-1,On,On,0.125,71.77341648589824,Extension
F141,138,Slower,2,On,On,0,80.59364353312118,Extension
F141,139,Faster,1,Off,Off,0.125,88.92115442279976,Extension
F141,140,Slower,-1,On,On,-0.25,87.18577854671665,Extension
F141,141,Slower,-1,Off,On,0,80.55653439152528,Extension
F141,142,Slower,-2,Off,On,0,95.49299418603238,Extension
F141,143,Slower,1,Off,On,0.5,91.0015605492954,Extension
F141,144,Faster,1,Off,On,0.25,79.6396878901442,Extension
F141,145,Faster,1,Off,Off,0.25,88.75765927978084,Extension
F141,146,Faster,2,On,On,-0.5,78.86127659574434,Extension
F141,147,Slower,2,Off,Off,0.5,78.70165148062378,Extension
F141,148,Slower,2,On,On,-0.25,69.81179738563772,Extension
F141,149,Slower,1,On,On,0.5,85.31490654205662,Extension
F141,150,Slower,-1,On,On,-0.125,74.58675167786328,Extension
F141,151,Slower,0,Off,On,0.25,92.88146814404688,Extension
F141,152,Faster,-1,Off,Off,-0.25,93.8857677902836,Extension
F141,153,Slower,-1,On,Off,0.125,104.42447949526571,Extension
F141,154,Slower,0,On,On,-0.25,83.30378091872336,Extension
F141,155,Faster,0,On,Off,-0.25,82.01932525948692,Extension
F141,156,Slower,2,Off,On,0,75.51972017674606,Extension
